Rank,Release Group,Worldwide,Domestic,Foreign,filename,Year,Domestic %,Foreign %
4043,Shirin Farhad Ki Toh Nikal Padi,269845,155758,114087,movies-2012.csv,2012,0.5772128444106802,0.4227871555893198
4044,The Loneliest Planet,268933,129579,139354,movies-2012.csv,2012,0.4818263284907393,0.5181736715092606
4045,The World Before Your Feet,268644,268644,0,movies-2018.csv,2018,1.0,0.0
4046,Meri Pyaari Bindu,268067,0,268067,movies-2017.csv,2017,0.0,1.0
4047,The Carer,267995,6208,261787,movies-2016.csv,2016,0.023164611280061195,0.9768353887199388
4048,Conan O'Brien Can't Stop,267965,267965,0,movies-2011.csv,2011,1.0,0.0
4049,An American in Paris 2020 Re-release,267824,267824,0,movies-2020.csv,2020,1.0,0.0
4050,Falcon Rising,267476,11774,255702,movies-2014.csv,2014,0.04401890263051638,0.9559810973694837
4051,Munger Road,266689,266689,0,movies-2011.csv,2011,1.0,0.0
4052,Never Rarely Sometimes Always,265938,16565,249373,movies-2020.csv,2020,0.06228895456835804,0.937711045431642
4053,Luzia: Cirque du Soleil in Cinema,265673,265673,0,movies-2019.csv,2019,1.0,0.0
4054,Félicité,265495,12433,253062,movies-2017.csv,2017,0.04682950714702725,0.9531704928529727
4055,Out of Liberty,265279,265279,0,movies-2019.csv,2019,1.0,0.0
4056,"Asbury Park: Riot, Redemption, Rock & Roll",264983,167684,97299,movies-2019.csv,2019,0.6328104067053358,0.36718959329466416
4057,Doctor Who,264629,264629,0,movies-2018.csv,2018,1.0,0.0
4058,Phil Ochs: There But for Fortune,263723,263723,0,movies-2011.csv,2011,1.0,0.0
4059,The Producers 2018 Re-release,263277,216807,46470,movies-2018.csv,2018,0.8234938866668946,0.17650611333310542
4060,Grand départ,262412,677,261735,movies-2013.csv,2013,0.0025799125040013413,0.9974200874959986
4061,Augustine,262390,107352,155038,movies-2013.csv,2013,0.40913144555813863,0.5908685544418614
4062,The Final Year,262286,191900,70386,movies-2018.csv,2018,0.73164408317638,0.26835591682362003
4063,Minimalism: A Documentary About the Important Things,261865,261865,0,movies-2016.csv,2016,1.0,0.0
4064,Any Day Now,261747,201395,60352,movies-2012.csv,2012,0.7694262016374591,0.23057379836254094
4065,Half Girlfriend,261597,0,261597,movies-2017.csv,2017,0.0,1.0
4066,Eating You Alive,260534,260534,0,movies-2018.csv,2018,1.0,0.0
4067,Her Smell,260481,255599,4882,movies-2019.csv,2019,0.9812577500854189,0.0187422499145811
4068,Star Raiders: The Adventures of Saber Raine,260234,260234,0,movies-2019.csv,2019,1.0,0.0
4069,The Cave,258921,62625,196296,movies-2019.csv,2019,0.24186914155282885,0.7581308584471711
4070,The Unspoken,258760,0,258760,movies-2016.csv,2016,0.0,1.0
4071,Across the Universe 2018 Re-release,258618,258618,0,movies-2018.csv,2018,1.0,0.0
4072,Big 2018 Re-release,258507,258507,0,movies-2018.csv,2018,1.0,0.0
4073,The Music Never Stopped,258223,258223,0,movies-2011.csv,2011,1.0,0.0
4074,Spiders,257019,0,257019,movies-2013.csv,2013,0.0,1.0
4075,Raja Natwarlal,256978,131105,125873,movies-2014.csv,2014,0.5101798597545315,0.4898201402454685
4076,Helicopter Eela,256952,71971,184981,movies-2018.csv,2018,0.2800951150409415,0.7199048849590585
4077,Alive Inside: A Story of Music and Memory,256682,256682,0,movies-2014.csv,2014,1.0,0.0
4078,Officer Down,255080,1463,253617,movies-2013.csv,2013,0.005735455543358946,0.994264544456641
4079,Dean,254536,254536,0,movies-2017.csv,2017,1.0,0.0
4080,Fall in Love Like a Star 2015 Re-release,253785,212508,41277,movies-2015.csv,2015,0.8373544535729062,0.1626455464270938
4081,Mistaken for Strangers,253285,138991,114294,movies-2014.csv,2014,0.5487533805791894,0.45124661942081057
4082,Battlefield America,252805,172000,80805,movies-2012.csv,2012,0.6803662902236902,0.3196337097763098
4083,Play the Flute,252572,252572,0,movies-2019.csv,2019,1.0,0.0
4084,When Harry Met Sally... 30th Anniversary,252320,252320,0,movies-2019.csv,2019,1.0,0.0
4085,I Got the Hook Up 2,252293,252293,0,movies-2019.csv,2019,1.0,0.0
4086,Canal Street,251917,251917,0,movies-2019.csv,2019,1.0,0.0
4087,Gook,251541,250130,1411,movies-2017.csv,2017,0.994390576486537,0.005609423513463014
4088,The Twilight Zone: A 60th Anniversary Celebration,248514,248514,0,movies-2019.csv,2019,1.0,0.0
4089,Band Aid,248370,248370,0,movies-2017.csv,2017,1.0,0.0
4090,The Attacks of 26/11,248346,248346,0,movies-2013.csv,2013,1.0,0.0
4091,Wild Oats,247949,40598,207351,movies-2016.csv,2016,0.16373528427216888,0.8362647157278311
4092,Doctor Who: The End of Time: Part One,247798,247798,0,movies-2019.csv,2019,1.0,0.0
4093,Lilting,247377,27054,220323,movies-2014.csv,2014,0.10936344122533623,0.8906365587746637
4094,The Galapagos Affair: Satan Came to Eden,247159,247159,0,movies-2014.csv,2014,1.0,0.0
4095,The Notebook 2013 Re-release,246557,66559,179998,movies-2013.csv,2013,0.2699538037857372,0.7300461962142628
4096,The Love Witch,246218,228894,17324,movies-2016.csv,2016,0.9296395876824602,0.07036041231753974
4097,Friendsgiving Day #1,246168,246168,0,movies-2019.csv,2019,1.0,0.0
4098,Hot Summer Nights,246133,0,246133,movies-2018.csv,2018,0.0,1.0
4099,Harry Potter and the Chamber of Secrets 2018 Re-release,245501,245501,0,movies-2018.csv,2018,1.0,0.0
4100,American Woman,245416,236637,8779,movies-2019.csv,2019,0.9642280861883495,0.03577191381165042
4101,The Fireflies Are Gone,245006,245006,0,movies-2018.csv,2018,1.0,0.0
4102,The Waiting Room,244951,244951,0,movies-2012.csv,2012,1.0,0.0
4103,Term Life,243793,21256,222537,movies-2016.csv,2016,0.08718872157937266,0.9128112784206274
4104,My Uncle Rafael,243616,243616,0,movies-2012.csv,2012,1.0,0.0
4105,Rangeelay,243246,148418,94828,movies-2013.csv,2013,0.6101559737878526,0.38984402621214737
4106,Out of Blue,242847,18779,224068,movies-2019.csv,2019,0.07732852372069657,0.9226714762793035
4107,My Perestroika,242707,242707,0,movies-2011.csv,2011,1.0,0.0
4108,Tevar,242453,236002,6451,movies-2015.csv,2015,0.9733927812813205,0.026607218718679496
4109,Archive,242195,139593,102602,movies-2020.csv,2020,0.576366151241768,0.423633848758232
4110,Ophelia,242115,50722,191393,movies-2019.csv,2019,0.2094954876814737,0.7905045123185264
4111,Road to Ninja - Naruto the Movie 2014 Re-release,240687,43171,197516,movies-2014.csv,2014,0.17936573225807792,0.820634267741922
4112,Boulevard,240450,126150,114300,movies-2015.csv,2015,0.5246412975670618,0.47535870243293826
4113,Carter High,240214,240214,0,movies-2015.csv,2015,1.0,0.0
4114,Of Horses and Men,239969,11894,228075,movies-2013.csv,2013,0.04956473544499498,0.950435264555005
4115,Dark River,239182,7714,231468,movies-2018.csv,2018,0.03225159083877549,0.9677484091612245
4116,311 Enlarged to Show Detail 3,238791,238791,0,movies-2019.csv,2019,1.0,0.0
4117,Crown Heights,238558,238558,0,movies-2017.csv,2017,1.0,0.0
4118,RWBY: Argus Limited,238379,238379,0,movies-2018.csv,2018,1.0,0.0
4119,Red Obsession,238223,13199,225024,movies-2013.csv,2013,0.05540606910331916,0.9445939308966809
4120,American Satan,237708,237708,0,movies-2017.csv,2017,1.0,0.0
4121,Tokyo Godfathers 2020 Re-release,237571,237571,0,movies-2020.csv,2020,1.0,0.0
4122,The Trip to Greece,237473,8340,229133,movies-2020.csv,2020,0.0351197820383791,0.9648802179616209
4123,Alien Intrusion: Unmasking a Deception,237411,237411,0,movies-2018.csv,2018,1.0,0.0
4124,Shuddh Desi Romance,237249,0,237249,movies-2013.csv,2013,0.0,1.0
4125,Middle of Nowhere,236806,236806,0,movies-2012.csv,2012,1.0,0.0
4126,India's Most Wanted,235351,176858,58493,movies-2019.csv,2019,0.7514648333765312,0.24853516662346878
4127,Varda by Agnès,235262,160765,74497,movies-2019.csv,2019,0.683344526527871,0.31665547347212897
4128,Diamantino,235041,70088,164953,movies-2018.csv,2018,0.29819478303785296,0.701805216962147
4129,Art and Craft,235037,235037,0,movies-2014.csv,2014,1.0,0.0
4130,Blind Eyes Opened,234505,234505,0,movies-2020.csv,2020,1.0,0.0
4131,After the Ball,234417,161820,72597,movies-2015.csv,2015,0.6903082967532218,0.3096917032467782
4132,Little Shop of Horrors 2017 Re-release,233865,233865,0,movies-2017.csv,2017,1.0,0.0
4133,Superman 2018 Re-release,233585,233585,0,movies-2018.csv,2018,1.0,0.0
4134,Premier Boxing Champions: PBC on FOX: Spence vs. Porter,232973,232973,0,movies-2019.csv,2019,1.0,0.0
4135,Lost and Found in Armenia,232857,122305,110552,movies-2012.csv,2012,0.5252365185500114,0.47476348144998864
4136,Bishôjo senshi Sailor Moon Super S Special,231434,231434,0,movies-2018.csv,2018,1.0,0.0
4137,A Place at the Table,231378,231378,0,movies-2013.csv,2013,1.0,0.0
4138,DAZN Boxing: Canelo Alvarez vs. Daniel Jacobs,230703,230703,0,movies-2019.csv,2019,1.0,0.0
4139,"Life, Above All",230529,134461,96068,movies-2011.csv,2011,0.5832715189845963,0.4167284810154037
4140,Shirley,230441,0,230441,movies-2020.csv,2020,0.0,1.0
4141,Chakravyuh,230136,151778,78358,movies-2012.csv,2012,0.6595143741092224,0.34048562589077763
4142,"Belle and Sebastian, Friends for Life 2018 Re-release",229983,105890,124093,movies-2018.csv,2018,0.4604253357856885,0.5395746642143114
4143,Wrecked,229532,8020,221512,movies-2011.csv,2011,0.03494066186849764,0.9650593381315024
4144,The Last Tree,228676,10128,218548,movies-2019.csv,2019,0.04428973744511886,0.9557102625548811
4145,Doctor Who Live Q&A And Screening,228615,228615,0,movies-2020.csv,2020,1.0,0.0
4146,City of Ghosts,228225,128015,100210,movies-2017.csv,2017,0.560915762953226,0.439084237046774
4147,Jeremiah Tower: The Last Magnificent,228153,228153,0,movies-2017.csv,2017,1.0,0.0
4148,InAPPropriate Comedy,228004,228004,0,movies-2013.csv,2013,1.0,0.0
4149,Like Water,227332,0,227332,movies-2012.csv,2012,0.0,1.0
4150,Studio 54,227062,199767,27295,movies-2018.csv,2018,0.879790541790348,0.120209458209652
4151,Mine 9,226421,226421,0,movies-2019.csv,2019,1.0,0.0
4152,Rumble: The Indians Who Rocked The World,226006,226006,0,movies-2017.csv,2017,1.0,0.0
4153,Dr. Cabbie,225490,225490,0,movies-2014.csv,2014,1.0,0.0
4154,Millennium Actress 2019 Re-release,225250,225250,0,movies-2019.csv,2019,1.0,0.0
4155,Experimenter,224145,155575,68570,movies-2015.csv,2015,0.6940819558767762,0.3059180441232238
4156,Tampopo,224097,224097,0,movies-2016.csv,2016,1.0,0.0
4157,Extra Ordinary,223898,164346,59552,movies-2019.csv,2019,0.7340217420432519,0.2659782579567482
4158,Premier Boxing Champions: PBC on FOX PPV: Pacquiao vs. Thurman,223858,223858,0,movies-2019.csv,2019,1.0,0.0
4159,Crystal Fairy & the Magical Cactus,223821,202370,21451,movies-2013.csv,2013,0.9041600207308519,0.09583997926914811
4160,BuyBust,223720,178471,45249,movies-2018.csv,2018,0.7977427141069193,0.20225728589308065
4161,Tim and Eric's Billion Dollar Movie,223580,201436,22144,movies-2012.csv,2012,0.9009571518024868,0.09904284819751319
4162,Take Every Wave: The Life of Laird Hamilton,223301,176076,47225,movies-2017.csv,2017,0.7885141580198924,0.21148584198010756
4163,Never Surrender: A Galaxy Quest Documentary,222971,222971,0,movies-2019.csv,2019,1.0,0.0
4164,Spirit of the Game,222565,222565,0,movies-2016.csv,2016,1.0,0.0
4165,10.000 Km,222530,12423,210107,movies-2014.csv,2014,0.055826180739675546,0.9441738192603244
4166,High School,221590,139034,82556,movies-2012.csv,2012,0.627438061284354,0.372561938715646
4167,Neil Young Journeys,221082,215026,6056,movies-2012.csv,2012,0.9726074488198949,0.02739255118010512
4168,Phantom Boy,221016,34362,186654,movies-2015.csv,2015,0.15547290693886415,0.8445270930611358
4169,Little Pink House,220948,220948,0,movies-2018.csv,2018,1.0,0.0
4170,Supermensch,220065,213064,7001,movies-2014.csv,2014,0.9681866721196011,0.03181332788039897
4171,Great Performances at the Met: Puccini: Turandot,219619,172627,46992,movies-2016.csv,2016,0.7860294418971037,0.2139705581028964
4172,Brooklyn Castle,219407,219407,0,movies-2012.csv,2012,1.0,0.0
4173,Fragments of Truth,219342,219342,0,movies-2018.csv,2018,1.0,0.0
4174,Club Life,219229,4444,214785,movies-2015.csv,2015,0.020271040783837905,0.9797289592161621
4175,The House I Live In,219159,210752,8407,movies-2012.csv,2012,0.9616397227583626,0.03836027724163735
4176,Harry Potter and the Prisoner of Azkaban 2018 Re-release,218774,218774,0,movies-2018.csv,2018,1.0,0.0
4177,California Typewriter,218563,218563,0,movies-2017.csv,2017,1.0,0.0
4178,Dark Money,217932,217932,0,movies-2018.csv,2018,1.0,0.0
4179,Getting Grace,217812,217812,0,movies-2018.csv,2018,1.0,0.0
4180,Complete Unknown,217473,191761,25712,movies-2016.csv,2016,0.881769231122944,0.118230768877056
4181,The Karate Kid 2019 Re-release,215447,215447,0,movies-2019.csv,2019,1.0,0.0
4182,The Treasure of the Sierra Madre,215295,215295,0,movies-2018.csv,2018,1.0,0.0
4183,The Tribe,215034,150564,64470,movies-2015.csv,2015,0.7001869471804458,0.2998130528195541
4184,Risk,214669,200219,14450,movies-2017.csv,2017,0.9326870670660412,0.06731293293395879
4185,Hamlet 2019 Re-release,214578,214578,0,movies-2019.csv,2019,1.0,0.0
4186,The Pervert's Guide to Ideology,214313,67966,146347,movies-2013.csv,2013,0.31713428490105594,0.6828657150989441
4187,Ingrid Bergman: In Her Own Words,214014,138148,75866,movies-2015.csv,2015,0.6455091722971394,0.35449082770286056
4188,Marjorie Prime,213858,180608,33250,movies-2017.csv,2017,0.844523001243816,0.155476998756184
4189,Thaandavam,213476,213476,0,movies-2012.csv,2012,1.0,0.0
4190,The Wound,213043,30678,182365,movies-2017.csv,2017,0.14399909877348704,0.856000901226513
4191,The Afflicted,212940,212940,0,movies-2011.csv,2011,1.0,0.0
4192,Chocolate City,212662,212662,0,movies-2015.csv,2015,1.0,0.0
4193,Young & Wild,212624,5514,207110,movies-2012.csv,2012,0.025933102566032058,0.9740668974339679
4194,Big Sonia,212471,212471,0,movies-2017.csv,2017,1.0,0.0
4195,Fatima,212228,50105,162123,movies-2016.csv,2016,0.23609043104585634,0.7639095689541436
4196,Donnie Darko 2016 Re-release,212034,207971,4063,movies-2016.csv,2016,0.9808379788147183,0.019162021185281607
4197,Somewhere Between,210975,210975,0,movies-2012.csv,2012,1.0,0.0
4198,A Glimpse Inside the Mind of Charles Swan III,210565,45350,165215,movies-2013.csv,2013,0.2153729252249899,0.7846270747750101
4199,Tigers Are Not Afraid 2019 Re-release,210138,175559,34579,movies-2019.csv,2019,0.8354462305722906,0.1645537694277094
4200,Beware of Mr. Baker,210123,116476,93647,movies-2012.csv,2012,0.5543229441803135,0.4456770558196866
4201,"Faith, Hope & Love",210091,210091,0,movies-2019.csv,2019,1.0,0.0
4202,The Death of Louis XIV,209715,43635,166080,movies-2016.csv,2016,0.2080680924111294,0.7919319075888707
4203,Rob the Mob,209613,208693,920,movies-2014.csv,2014,0.99561095924394,0.004389040756059977
4204,SEED: The Untold Story,209580,207825,1755,movies-2016.csv,2016,0.9916261093615804,0.008373890638419696
4205,Kathy Griffin: A Hell of a Story,208907,208907,0,movies-2019.csv,2019,1.0,0.0
4206,Casablanca 2013 Re-release,208608,208608,0,movies-2013.csv,2013,1.0,0.0
4207,Agent Mr. Chan,208351,208351,0,movies-2018.csv,2018,1.0,0.0
4208,The Right Kind of Wrong,208105,2098,206007,movies-2014.csv,2014,0.010081449268398164,0.9899185507316018
4209,The Dating Project,208100,208100,0,movies-2018.csv,2018,1.0,0.0
4210,Batman 2019 Re-release,207901,159419,48482,movies-2019.csv,2019,0.766802468482595,0.2331975315174049
4211,Under the Electric Sky,207584,207584,0,movies-2014.csv,2014,1.0,0.0
4212,Heading Home: The Tale of Team Israel,207533,207533,0,movies-2018.csv,2018,1.0,0.0
4213,Advanced Style,207231,87879,119352,movies-2014.csv,2014,0.4240630021570132,0.5759369978429868
4214,Ek Thi Daayan,206279,112135,94144,movies-2013.csv,2013,0.5436084138472651,0.4563915861527349
4215,Don't Call Me Son,205987,11678,194309,movies-2016.csv,2016,0.05669289809551088,0.9433071019044891
4216,The Desert Bride,205350,30110,175240,movies-2017.csv,2017,0.14662770878987094,0.853372291210129
4217,Sicilian Ghost Story,204892,15285,189607,movies-2017.csv,2017,0.07460027721921793,0.9253997227807821
4218,The Iron Orchard,204881,204881,0,movies-2019.csv,2019,1.0,0.0
4219,Working Woman,204727,64048,140679,movies-2019.csv,2019,0.3128458874501165,0.6871541125498835
4220,Hesburgh,204709,204709,0,movies-2019.csv,2019,1.0,0.0
4221,Pop Aye,204464,77976,126488,movies-2017.csv,2017,0.3813678691603412,0.6186321308396588
4222,Touchback,204232,204232,0,movies-2012.csv,2012,1.0,0.0
4223,Forrest Gump 2019 Re-release,203088,203088,0,movies-2019.csv,2019,1.0,0.0
4224,Charlie's Country,202966,42937,160029,movies-2014.csv,2014,0.2115477469132761,0.7884522530867238
4225,Keep the Change,202788,202788,0,movies-2018.csv,2018,1.0,0.0
4226,"Filth to Ashes, Flesh to Dust",202531,202531,0,movies-2011.csv,2011,1.0,0.0
4227,The Bolshoi Ballet: Live From Moscow - Coppélia,202217,202217,0,movies-2018.csv,2018,1.0,0.0
4228,"Hieronymus Bosch, Touched by the Devil",201907,172533,29374,movies-2016.csv,2016,0.8545171787010851,0.14548282129891485
4229,The Bad Batch,201890,180851,21039,movies-2017.csv,2017,0.8957897865174105,0.10421021348258953
4230,Blink of an Eye,201874,201874,0,movies-2019.csv,2019,1.0,0.0
4231,Zombi Child,200909,25878,175031,movies-2019.csv,2019,0.12880458316949464,0.8711954168305054
4232,Gemini,200340,200340,0,movies-2018.csv,2018,1.0,0.0
4233,White Girl,200242,200242,0,movies-2016.csv,2016,1.0,0.0
4234,No Place on Earth,200238,200238,0,movies-2013.csv,2013,1.0,0.0
4235,9/11,200229,170000,30229,movies-2017.csv,2017,0.8490278630967543,0.1509721369032458
4236,Listen Up Philip,200126,200126,0,movies-2014.csv,2014,1.0,0.0
4237,Cutie and the Boxer,200036,200036,0,movies-2013.csv,2013,1.0,0.0
4238,Rebel Without a Cause 2018 Re-release,199963,199963,0,movies-2018.csv,2018,1.0,0.0
4239,The Fallen Idol 2016 Re-release,199619,199619,0,movies-2016.csv,2016,1.0,0.0
4240,October Baby,199442,199442,0,movies-2011.csv,2011,1.0,0.0
4241,Friendsgiving Day #2,198869,198869,0,movies-2019.csv,2019,1.0,0.0
4242,Little Joe,198674,23862,174812,movies-2019.csv,2019,0.1201063048008295,0.8798936951991705
4243,The Warrior Queen of Jhansi,198544,177289,21255,movies-2019.csv,2019,0.8929456442904343,0.10705435570956563
4244,Ex Libris: New York Public Library,198239,158192,40047,movies-2017.csv,2017,0.7979862690994204,0.2020137309005796
4245,A Summer's Tale,198126,198126,0,movies-2014.csv,2014,1.0,0.0
4246,Whores' Glory,197932,31420,166512,movies-2011.csv,2011,0.1587413859305216,0.8412586140694784
4247,Pusher,197857,0,197857,movies-2012.csv,2012,0.0,1.0
4248,Madeline's Madeline,197309,185576,11733,movies-2018.csv,2018,0.9405348970396687,0.05946510296033126
4249,Have It All -The Movie,197142,197142,0,movies-2018.csv,2018,1.0,0.0
4250,Mom,195701,0,195701,movies-2017.csv,2017,0.0,1.0
4251,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,195517,166616,28901,movies-2018.csv,2018,0.8521816517233796,0.14781834827662044
4252,The Divine Order,195081,76277,118804,movies-2017.csv,2017,0.3910016864789498,0.6089983135210503
4253,Free Angela and All Political Prisoners,195005,194102,903,movies-2013.csv,2013,0.9953693495038589,0.004630650496141125
